ID,brand,c__productCategory,manufacturerSKU,name__default,mainImageName(.png),imageSize(pixels),duplicatedManufacturerSku,comment
napoleon-prpr40-porcelain-reflective-radiant-panels-ribbed,Napoleon,Interior Panels,PRPR40,Napoleon Porcelain Reflective Radiant Panels - Ribbed | PRPR40 |,prpr40,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-prpr46-ribbed-porcelain-reflective-radiant-panels,Napoleon,Interior Panels,PRPR46,Napoleon Ribbed Porcelain Reflective Radiant Panels | PRPR46 |,prpr46,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-pva-ascent-power-vent-adaptor-kit-for-b30-b36-bl36-b42-b46-gx36,Napoleon,Venting Components,PVA-ASCENT,"Napoleon Power Vent Adaptor kit for B30, B36, BL36, B42, B46, GX36 | PVA-ASCENT |",pva-ascent,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-pva36-1-power-vent-adaptor-kit-for-36-series-fireplaces-excluding-ascent-series-bgnv36-lhd4,Napoleon,Venting Components,PVA36-1,Napoleon Power Vent Adaptor kit for 36 Series Fireplaces (Excluding Ascent Series & BGNV36) & LHD45 Series Fireplace | PVA36-1 |,pva36-1,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-pva40x-1-power-vent-adaptor-kit-for-hdx40-1-hdx35nt-gx70-fireplaces,Napoleon,Venting Components,PVA40X-1,"Napoleon Power Vent Adaptor kit for HDX40-1, HDX35NT & GX70 Fireplaces | PVA40X-1 |",pva40x-1,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-pva52-power-vent-adaptor-kit-for-hdx52-fireplace,Napoleon,Venting Components,PVA52,Napoleon Power Vent Adaptor kit for HDX52 Fireplace | PVA52 |,pva52,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-pva62-power-vent-adaptor-kit-for-lhd62,Napoleon,Venting Components,PVA62,Napoleon Power Vent Adaptor kit for LHD62 | PVA62 |,pva62,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-pva81-power-vent-adaptor-kit-for-d81-series-fireplaces-compatible-with-hand-held-remote-con,Napoleon,Venting Components,PVA81,Napoleon Power Vent Adaptor kit for D81 Series Fireplaces (Compatible with hand-held remote control) | PVA81 |,pva81,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-pval3-power-vent-adaptor-kit,Napoleon,Venting Components,PVAL3,Napoleon Power Vent Adaptor kit | PVAL3 |,pval3,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-pvalx3-power-vent-adaptor-kit,Napoleon,Venting Components,PVALX3,Napoleon Power Vent Adaptor kit | PVALX3 |,pvalx3,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rak35-40-river-rock-media-tray-with-satin-chrome-decorative-fender,Napoleon,Accessory Media Kits,RAK35/40,Napoleon River Rock Media Tray with Satin Chrome Decorative Fender | RAK35/40 |,rak35/40,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rak36-rock-adaptor-kit,Napoleon,Accessory Media Kits,RAK36,Napoleon Rock Adaptor Kit | RAK36 |,rak36,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rak46-river-rock-media-tray-with-satin-chrome-decorative-fender,Napoleon,Accessory Media Kits,RAK46,Napoleon River Rock Media Tray with Satin Chrome Decorative Fender | RAK46 |,rak46,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rectangular-stainless-steel-surround-s31rsssb,Napoleon,Decorative Surrounds,S31RSSSB,Napoleon Rectangular Stainless Steel Surround | S31RSSSB |,s31rsssb,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rectangular-wrought-iron-decorative-surround-rs35wi,Napoleon,Decorative Surrounds,RS35WI,Napoleon Rectangular Wrought Iron Decorative Surround | RS35WI |,rs35wi,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-reduced-clearance-heat-shield-rchs20,Napoleon,Miscellaneous,RCHS20,Napoleon Reduced Clearance Heat Shield | RCHS20 |,rchs20,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rek-mineral-rock-kit-1,Napoleon,Media Kits,REK,Napoleon Mineral Rock Kit | REK |,rek,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rek-mineral-rock-kit-with-support-bracket-for-inserts,Napoleon,Media Kits,"REK, RAK30","Napoleon REK Mineral Rock Kit with Support Bracket for Inserts | REK, RAK30 |","rek, rak30",1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-remote-wall-switch-with-20-wire,Napoleon,Remote Controls,GD-660,Napoleon Remote wall switch with 20' wire | GD-660 |,gd-660,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rfk82-1sb-painted-black-rectangular-facing-kit-with-safety-barrier,Napoleon,Decorative Fronts,RFK82-1SB,Napoleon Painted Black Rectangular Facing Kit with Safety Barrier | RFK82-1SB |,rfk82-1sb,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-riser-box-3-h-x-45-w-gi-rb3,Napoleon,Additional Accessories,GI-RB3,"Napoleon Riser Box - 3"" H x 45"" W | GI-RB3 |",gi-rb3,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-riser-box-3-h-x-48-w-for-gdix4-gi-rb4,Napoleon,Additional Accessories,GI-RB4,"Napoleon Riser Box - 3"" H x 48"" W for GDIX4 | GI-RB4 |",gi-rb4,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-river-rock-stone-configuration-burner-assembly-b19ns,Napoleon,Burner Assemblies,B19NS-2,Napoleon River Rock/Stone Configuration Burner Assembly | B19NS-2 |,b19ns-2,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-riverside-36-clean-face-outdoor-gas-fireplace-gss36cf,Napoleon,Outdoor Gas Fireplaces,GSS36CFN,Napoleon Riverside 36 Clean Face Outdoor Gas Fireplace | GSS36CF,gss36cfn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-riverside-36-stainless-steel-safety-screen-gss36scn,Napoleon,Safety Barriers,GSS36SCN,Napoleon Riverside 36 Stainless Steel Safety Screen | GSS36SCN |,gss36scn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-riverside-36-stainless-steel-seasonal-cover-gss36cov,Napoleon,Weather Covers,GSS36COV,Napoleon Riverside 36 Stainless Steel Seasonal Cover | GSS36COV |,gss36cov,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-riverside-36-stainless-steel-traditional-door-kit-gss36td,Napoleon,Decorative Doors,GSS36TD,Napoleon Riverside 36 Stainless Steel Traditional Door Kit | GSS36TD |,gss36td,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-riverside-gss42cfn-clean-face-outdoor-gas-fireplace,Napoleon,Outdoor Gas Fireplaces,GSS42CFN,Napoleon Riverside 42 Clean Face Outdoor Gas Fireplace | GSS42CFN,gss42cfn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-roxbury-30-gdi30-direct-vent-gas-fireplace-insert,Napoleon,Gas Inserts,GDI-30NSB,Napoleon Roxbury 30 Direct-Vent Gas Fireplace Insert | GDI-30NSB,gdi-30nsb,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-roxbury-3600-direct-vent-gas-fireplace-insert-gi3600,Napoleon,Gas Inserts,GI3600-4NSB,Napoleon Roxbury 3600 Direct-Vent Gas Fireplace Insert | GI3600,gi3600-4nsb,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rp4-4x7-direct-vent-fireplace-stove-venting-component-restrictor-plate,Napoleon,Venting Components,RP4,"Napoleon 4""x7"" Direct Vent Fireplace & Stove Venting Component Restrictor Plate | RP4 |",rp4,1000x1000,TRUE,Not search Superior provided images because not Superior products
napoleon-rp5-5x8-direct-vent-fireplace-venting-component-restrictor-plate,Napoleon,Venting Components,RP5,"Napoleon 5""x8"" Direct Vent Fireplace Venting Component Restrictor Plate | RP5 |",rp5,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rp8-8x10-direct-vent-fireplace-venting-component-restrictor-plate,Napoleon,Venting Components,RP8,"Napoleon 8""x10"" Direct Vent Fireplace Venting Component Restrictor Plate | RP8 |",rp8,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rs52wi-rectangular-wrought-iron-decorative-surround,Napoleon,Decorative Surrounds,RS52WI,Napoleon Rectangular Wrought Iron Decorative Surround | RS52WI |,rs52wi,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rv418-4x7-direct-vent-rigid-venting-10-18-adjustable-4-pack,Napoleon,Venting Components,RV418,"Napoleon 4""x7"" Direct Vent Rigid Venting 10""-18"" Adjustable | RV418 |",rv418,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rv420-4x7-20-inch-coupler,Napoleon,Venting Components,RV420,"Napoleon 4""x7"" 20 Inch Coupler | RV420 |",rv420,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rv436-4x7-36-inch-coupler-4-pack,Napoleon,Venting Components,RV436,"Napoleon 4""x7"" 36 Inch Coupler | RV436 |",rv436,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rv445-4x7-45-degree-elbow,Napoleon,Venting Components,RV445,"Napoleon 4""x7"" 45 Degree Elbow | RV445 |",rv445,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rv466-4x7-direct-vent-rigid-venting-34-66-adjustable-4-pack,Napoleon,Venting Components,RV466,"Napoleon 4""x7"" Direct Vent Rigid Venting 34""-66"" Adjustable | RV466 |",rv466,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-rv490-4x7-90-degree-elbow,Napoleon,Venting Components,RV490,"Napoleon 4""x7"" 90 Degree Elbow | RV490 |",rv490,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s-series-s1-metallic-charcoal-small-wood-stove,Napoleon,Wood Stoves,S1,Napoleon S Series Metallic Charcoal Small Wood Stove | S1 |,s1,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s-series-s4-metallic-charcoal-medium-wood-stove,Napoleon,Wood Stoves,S4,Napoleon S Series Metallic Charcoal Medium Wood Stove | S4 |,s4,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s-series-s9-metallic-charcoal-large-wood-stove,Napoleon,Wood Stoves,S9,Napoleon S Series Metallic Charcoal Large Wood Stove | S9 |,s9,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s20-wood-burning-stove-s20-1,Napoleon,Wood Stoves,S20-1,Napoleon S20 Wood Burning Stove | S20-1 |,s20-1,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s20i-small-wood-burning-insert-s20i,Napoleon,Wood Inserts,S20i,Napoleon S20i Small Wood Burning Insert | S20i |,s20i,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s25-kt-screen-kit,Napoleon,Additional Accessories,S25-KT,Napoleon Screen Kit | S25-KT |,s25-kt,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s31cvsssb-brushed-stainless-steel-surround,Napoleon,Trim Kits,S31CVSSSB,Napoleon Brushed Stainless Steel Convex Surround | S31CVSSSB |,s31cvsssb,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s31rksb-painted-black-rectangular-surround,Napoleon,Trim Kits,S31RKSB,Napoleon Painted Black Rectangular Surround | S31RKSB |,s31rksb,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s31rpsb-diamond-dust-rectangular-surround,Napoleon,Trim Kits,S31RPSB,Napoleon Diamond Dust Rectangular Surround | S31RPSB |,s31rpsb,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-s36cvp-diamond-dust-convex-surround,Napoleon,Decorative Surrounds,S36CVP,Napoleon Diamond Dust Convex Surround | S36CVP |,s36cvp,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-safety-valve-n725-0049,Napoleon,Parts,N725-0049,Napoleon Safety Valve | N725-0049 |,n725-0049,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-sandstone-decorative-brick-panels-gd839kt,Napoleon,Interior Panels,GD839KT,Napoleon Sandstone Decorative Brick Panels | GD839KT |,gd839kt,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-sandstone-decorative-brick-panels-gi823kt,Napoleon,Interior Panels,GI823KT,Napoleon Sandstone Decorative Brick Panels | GI823KT |,gi823kt,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-chrome-plated-accent-bar-ar50ss,Napoleon,Additional Accessories,AR50SS,Napoleon Satin Chrome Plated Accent Bar | AR50SS |,ar50ss,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-chrome-plated-door-gs3281ss,Napoleon,Decorative Doors,GS328-1SS,Napoleon Satin Chrome Plated Door | GS328-1SS |,gs328-1ss,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-chrome-plated-louvres-cl28ss,Napoleon,Decorative Fronts,CL28SS,Napoleon Satin Chrome Plated Louvres | CL28SS |,cl28ss,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-nickel-arched-iron-elements-aeax36sn,Napoleon,Decorative Fronts,AEAX36SN,Napoleon Satin Nickel Arched Iron Elements | AEAX36SN |,aeax36sn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-nickel-arched-iron-elements-aeax42sn,Napoleon,Front Accents,AEAX42SN,Napoleon Satin Nickel Arched Iron Elements | AEAX42SN |,aeax42sn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-nickel-arched-iron-elements-aeex36sn,Napoleon,Front Accents,AEEX36SN,Napoleon Satin Nickel Arched Iron Elements | AEEX36SN |,aeex36sn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-nickel-arched-iron-elements-aeex42sn,Napoleon,Front Accents,AEEX42SN,Napoleon Satin Nickel Arched Iron Elements | AEEX42SN |,aeex42sn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-nickel-straight-iron-elements-seax36sn,Napoleon,Decorative Fronts,SEAX36SN,Napoleon Satin Nickel Straight Iron Elements | SEAX36SN |,seax36sn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-nickel-straight-iron-elements-seax42sn,Napoleon,Front Accents,SEAX42SN,Napoleon Satin Nickel Straight Iron Elements | SEAX42SN |,seax42sn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-nickel-straight-iron-elements-seex36sn,Napoleon,Front Accents,SEEX36SN,Napoleon Satin Nickel Straight Iron Elements | SEEX36SN |,seex36sn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-satin-nickel-straight-iron-elements-seex42sn,Napoleon,Front Accents,SEEX42SN,Napoleon Satin Nickel Straight Iron Elements | SEEX42SN |,seex42sn,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-sb52-classic-black-premium-safety-barrier,Napoleon,Safety Barriers,SB52,Napoleon Classic Black Premium Safety Barrier | SB52 |,sb52,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-sb52d-black-decorative-front,Napoleon,Decorative Fronts,SB52D,Napoleon Black Decorative Front | SB52D |,sb52d,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-sbat-polished-chrome-stone-burner-accent-trim,Napoleon,Trim Kits,SBAT,Napoleon Polished Chrome Stone Burner Accent Trim | SBAT |,sbat,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-sbhd35k-black-safety-barrier,Napoleon,Safety Barriers,SBHD35K,Napoleon Black Safety Barrier | SBHD35K |,sbhd35k,1000x1000,FALSE,Not search Superior provided images because not Superior products
napoleon-sbhd46k-black-safety-barrier,Napoleon,Safety Barriers,SBHD46K,Napoleon Black Safety Barrier | SBHD46K |,sbhd46k,1000x1000,FALSE,Not search Superior provided images because not Superior products
